event_id,published_at,source,source_type,source_url,company,ticker,exchange,filing_type,announcement_type,title,summary,raw_text,country,project,resource_type,is_price_sensitive,production_guidance_change,capex_change,resource_update,offtake_or_mna,keyword_hit,ingested_at,project_name,name,url
ffe4f0ae6bf7,2026-06-13,Standard Lithium Investor Relations,company_ir,https://www.standardlithium.com/investors/news-events/press-releases,Standard Lithium,SLI,NYSE/TSXV,,offtake_or_mna,Standard Lithium Ltd. - News,Standard Lithium Ltd. - News --> Free cookie consent management tool by TermsFeed NYSE: SLI $3.58 USD +0.14 (+3.91%) TSXV: SLI $5.03 CAD +0.26 (+5.17%) Corporate NYSE SLI $3.58 USD TSXV SLI $5.03 CAD Latest Presentation Corporate About Us Leadership Board of Directors Board Committees Corporate Governance Projects NYSE SLI $3.58 USD TSXV SLI $5.03 CAD Latest Presentation Projects Smackover Formation South West Arkansas East Texas Technology NYSE SLI $3.58 USD TSXV SLI $5.03 CAD Latest Presentation Technology Direct Lithium Extraction Demonstration Plant SiFT Lithium Sulfide Aqualung Partnershi,"Standard Lithium Ltd. - News --> Free cookie consent management tool by TermsFeed NYSE: SLI $3.58 USD +0.14 (+3.91%) TSXV: SLI $5.03 CAD +0.26 (+5.17%) Corporate NYSE SLI $3.58 USD TSXV SLI $5.03 CAD Latest Presentation Corporate About Us Leadership Board of Directors Board Committees Corporate Governance Projects NYSE SLI $3.58 USD TSXV SLI $5.03 CAD Latest Presentation Projects Smackover Formation South West Arkansas East Texas Technology NYSE SLI $3.58 USD TSXV SLI $5.03 CAD Latest Presentation Technology Direct Lithium Extraction Demonstration Plant SiFT Lithium Sulfide Aqualung Partnerships Investors NYSE SLI $3.58 USD TSXV SLI $5.03 CAD Latest Presentation Investors Overview Stock Information Reports and Filings Presentations Events Analyst Coverage Corporate Governance Communities News Contact NYSE SLI $3.58 USD TSXV SLI $5.03 CAD Latest Presentation Contact Contact Details Connect with Us Careers Suppliers and Contractors Search Corporate About Us Leadership Board of Directors Board Committees Corporate Governance Projects Smackover Formation South West Arkansas East Texas Technology Direct Lithium Extraction Demonstration Plant SiFT Lithium Sulfide Aqualung Partnerships Investors Overview Stock Information Reports and Filings Presentations Events Analyst Coverage Corporate Governance Communities News Contact Contact Details Connect with Us Careers Suppliers and Contractors TSXV SLI NYSE American SLI News Corporate Presentation Subscribe to our News Submit 2026 2025 2024 2023 Archive 2022 2021 2020 2019 2018 2017 2016 Financial Releases May 26, 2026 Smackover Lithium Announces the Award of Last Key Construction Contract for the South West Arkansas Project Ahead of Final Investment Decision May 21, 2026 Smackover Lithium Announces the Award of Well Field EPCM Contract for the South West Arkansas Project Ahead of Final Investment Decision May 14, 2026 Smackover Lithium Concludes National Environmental Policy Act Review for South West Arkansas Project with Finding of No Significant Impact May 11, 2026 Standard Lithium Reports First Quarter 2026 Results Apr 22, 2026 Standard Lithium Reaches Major Operational Milestones at Arkansas Demonstration Plant Mar 30, 2026 Standard Lithium Reports Fourth Quarter and Full Year 2025 Results Mar 16, 2026 Standard Lithium Bolsters National Security Focus by Adding Expert Critical Minerals and Defense Advisors Mar 9, 2026 Smackover Lithium Signs First Binding Customer Offtake Agreement for the South West Arkansas Pro",United States,,lithium,True,False,False,False,True,lithium; critical minerals; mine; offtake; project,2026-06-13T12:50:39+00:00,,,https://www.standardlithium.com/investors/news-events/press-releases
1f9e8d8e65e4,2026-05-28T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000110465926067585/tm2615702d1_6k.htm,Standard Lithium,SLI,NYSE/TSXV,6-K,financial_report,Standard Lithium SEC filing 6-K,Standard Lithium filed 6-K on 2026-05-28.,Standard Lithium SEC filing 6-K lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000110465926067585/tm2615702d1_6k.htm
c8b3fcafa62a,2026-05-26T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000117184326003677/f6k_052526.htm,Standard Lithium,SLI,NYSE/TSXV,6-K,financial_report,Standard Lithium SEC filing 6-K,Standard Lithium filed 6-K on 2026-05-26.,Standard Lithium SEC filing 6-K lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000117184326003677/f6k_052526.htm
ae0af4a7300c,2026-05-21T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000110465926064910/tm2614708d1_6k.htm,Standard Lithium,SLI,NYSE/TSXV,6-K,financial_report,Standard Lithium SEC filing 6-K,Standard Lithium filed 6-K on 2026-05-21.,Standard Lithium SEC filing 6-K lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000110465926064910/tm2614708d1_6k.htm
de603072c938,2026-05-15T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000086917826000050/xslSCHEDULE_13G_X02/primary_doc.xml,Standard Lithium,SLI,NYSE/TSXV,SCHEDULE 13G/A,other,Standard Lithium SEC filing SCHEDULE 13G/A,Standard Lithium filed SCHEDULE 13G/A on 2026-05-15.,Standard Lithium SEC filing SCHEDULE 13G/A lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000086917826000050/xslSCHEDULE_13G_X02/primary_doc.xml
8b9ab700c554,2026-05-14T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000117184326003399/f6k_051326.htm,Standard Lithium,SLI,NYSE/TSXV,6-K,financial_report,Standard Lithium SEC filing 6-K,Standard Lithium filed 6-K on 2026-05-14.,Standard Lithium SEC filing 6-K lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000117184326003399/f6k_051326.htm
458b74eb603a,2026-05-11T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000117184326003230/f6k_051026.htm,Standard Lithium,SLI,NYSE/TSXV,6-K,financial_report,Standard Lithium SEC filing 6-K,Standard Lithium filed 6-K on 2026-05-11.,Standard Lithium SEC filing 6-K lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000117184326003230/f6k_051026.htm
93a3458cbc69,2026-04-22T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000117184326002638/f6k_042126.htm,Standard Lithium,SLI,NYSE/TSXV,6-K,financial_report,Standard Lithium SEC filing 6-K,Standard Lithium filed 6-K on 2026-04-22.,Standard Lithium SEC filing 6-K lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000117184326002638/f6k_042126.htm
9f724976efbe,2026-04-10T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000110465926042110/tm2611567d1_6k.htm,Standard Lithium,SLI,NYSE/TSXV,6-K,financial_report,Standard Lithium SEC filing 6-K,Standard Lithium filed 6-K on 2026-04-10.,Standard Lithium SEC filing 6-K lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000110465926042110/tm2611567d1_6k.htm
fe99231ac051,2026-03-30T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000117184326002010/f6k_032926.htm,Standard Lithium,SLI,NYSE/TSXV,6-K,financial_report,Standard Lithium SEC filing 6-K,Standard Lithium filed 6-K on 2026-03-30.,Standard Lithium SEC filing 6-K lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000117184326002010/f6k_032926.htm
399b26d63a7b,2026-03-30T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000119312526130448/ck0001537137-20251231.htm,Standard Lithium,SLI,NYSE/TSXV,40-F,other,Standard Lithium SEC filing 40-F,Standard Lithium filed 40-F on 2026-03-30.,Standard Lithium SEC filing 40-F lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000119312526130448/ck0001537137-20251231.htm
a4f107f9a54f,2026-03-25T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000110465926034029/tm269679d1_6k.htm,Standard Lithium,SLI,NYSE/TSXV,6-K,financial_report,Standard Lithium SEC filing 6-K,Standard Lithium filed 6-K on 2026-03-25.,Standard Lithium SEC filing 6-K lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000110465926034029/tm269679d1_6k.htm
900b6ed1c802,2026-03-16T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000117184326001574/f6k_031326.htm,Standard Lithium,SLI,NYSE/TSXV,6-K,financial_report,Standard Lithium SEC filing 6-K,Standard Lithium filed 6-K on 2026-03-16.,Standard Lithium SEC filing 6-K lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000117184326001574/f6k_031326.htm
7d947fb16e9e,2026-03-09T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000117184326001394/f6k_030826.htm,Standard Lithium,SLI,NYSE/TSXV,6-K,financial_report,Standard Lithium SEC filing 6-K,Standard Lithium filed 6-K on 2026-03-09.,Standard Lithium SEC filing 6-K lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000117184326001394/f6k_030826.htm
6249606a78f0,2026-02-13T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000086917826000012/xslSCHEDULE_13G_X01/primary_doc.xml,Standard Lithium,SLI,NYSE/TSXV,SCHEDULE 13G,other,Standard Lithium SEC filing SCHEDULE 13G,Standard Lithium filed SCHEDULE 13G on 2026-02-13.,Standard Lithium SEC filing SCHEDULE 13G lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000086917826000012/xslSCHEDULE_13G_X01/primary_doc.xml
46a0e10b8091,2025-12-09T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000117184325007834/f6k_120825.htm,Standard Lithium,SLI,NYSE/TSXV,6-K,financial_report,Standard Lithium SEC filing 6-K,Standard Lithium filed 6-K on 2025-12-09.,Standard Lithium SEC filing 6-K lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000117184325007834/f6k_120825.htm
83fa9e2d52c8,2025-11-18T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000117184325007401/f6k_111725.htm,Standard Lithium,SLI,NYSE/TSXV,6-K,financial_report,Standard Lithium SEC filing 6-K,Standard Lithium filed 6-K on 2025-11-18.,Standard Lithium SEC filing 6-K lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000117184325007401/f6k_111725.htm
892d668de1b4,2025-11-10T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000117184325007162/f6k_110825.htm,Standard Lithium,SLI,NYSE/TSXV,6-K,financial_report,Standard Lithium SEC filing 6-K,Standard Lithium filed 6-K on 2025-11-10.,Standard Lithium SEC filing 6-K lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000117184325007162/f6k_110825.htm
a2f655b7aa12,2025-11-05T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000117184325007009/f6k_110425.htm,Standard Lithium,SLI,NYSE/TSXV,6-K,financial_report,Standard Lithium SEC filing 6-K,Standard Lithium filed 6-K on 2025-11-05.,Standard Lithium SEC filing 6-K lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000117184325007009/f6k_110425.htm
6ff019de921d,2025-10-30T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000117184325006837/f6k_103025.htm,Standard Lithium,SLI,NYSE/TSXV,6-K,financial_report,Standard Lithium SEC filing 6-K,Standard Lithium filed 6-K on 2025-10-30.,Standard Lithium SEC filing 6-K lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000117184325006837/f6k_103025.htm
3ec3f75c2f1a,2025-10-27T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000110465925102343/tm2529449d1_6k.htm,Standard Lithium,SLI,NYSE/TSXV,6-K,financial_report,Standard Lithium SEC filing 6-K,Standard Lithium filed 6-K on 2025-10-27.,Standard Lithium SEC filing 6-K lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000110465925102343/tm2529449d1_6k.htm
9839f1d9bd73,2025-10-21T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000110465925100932/tm2529099d1_6k.htm,Standard Lithium,SLI,NYSE/TSXV,6-K,financial_report,Standard Lithium SEC filing 6-K,Standard Lithium filed 6-K on 2025-10-21.,Standard Lithium SEC filing 6-K lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000110465925100932/tm2529099d1_6k.htm
483e30ba25fe,2025-10-20T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000110465925100525/tm2528837d6_6k.htm,Standard Lithium,SLI,NYSE/TSXV,6-K,financial_report,Standard Lithium SEC filing 6-K,Standard Lithium filed 6-K on 2025-10-20.,Standard Lithium SEC filing 6-K lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000110465925100525/tm2528837d6_6k.htm
dbaad2c32838,2025-10-20T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000110465925100523/tm2528837d5_suppl.htm,Standard Lithium,SLI,NYSE/TSXV,SUPPL,other,Standard Lithium SEC filing SUPPL,Standard Lithium filed SUPPL on 2025-10-20.,Standard Lithium SEC filing SUPPL lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000110465925100523/tm2528837d5_suppl.htm
c6c79400ac2f,2025-10-17T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000110465925100178/tm2528837d2_fwp.htm,Standard Lithium,SLI,NYSE/TSXV,FWP,other,Standard Lithium SEC filing FWP,Standard Lithium filed FWP on 2025-10-17.,Standard Lithium SEC filing FWP lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000110465925100178/tm2528837d2_fwp.htm
e5c7d7fca0d3,2025-10-17T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000110465925100176/tm2528837d4_6k.htm,Standard Lithium,SLI,NYSE/TSXV,6-K,financial_report,Standard Lithium SEC filing 6-K,Standard Lithium filed 6-K on 2025-10-17.,Standard Lithium SEC filing 6-K lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000110465925100176/tm2528837d4_6k.htm
c39d4806ed69,2025-10-16T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000110465925100147/tm2528837d1_suppl.htm,Standard Lithium,SLI,NYSE/TSXV,SUPPL,other,Standard Lithium SEC filing SUPPL,Standard Lithium filed SUPPL on 2025-10-16.,Standard Lithium SEC filing SUPPL lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000110465925100147/tm2528837d1_suppl.htm
0017eacc3e6f,2025-10-16T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1537137/000110465925100134/tm2528837d3_6k.htm,Standard Lithium,SLI,NYSE/TSXV,6-K,financial_report,Standard Lithium SEC filing 6-K,Standard Lithium filed 6-K on 2025-10-16.,Standard Lithium SEC filing 6-K lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:44+00:00,,,https://www.sec.gov/Archives/edgar/data/1537137/000110465925100134/tm2528837d3_6k.htm
a8af1ee75521,2024-09-24T14:45:48+00:00,Exchange Disclosure Backup: Standard Lithium,exchange_disclosure,https://news.google.com/rss/articles/CBMilAFBVV95cUxNT1FwemRkWDBjV2JwalM1djhjLWE3MGo4QTN3N1F1U25lcHZSMGNvYmMwMzZwdmFWVF9LVGtSSFJQajd5aDhKQXJtX0lyTXVrZTVlbENnTXlqSFJobWdiRmJsNTRNOEZGdnUtN01WZHFkalZnZmp0MF9DUHI3R29aUlE0ejVLUU1wWmdPRWlSRktpQkh2?oc=5,Standard Lithium,SLI,NYSE/TSXV,,other,file: sli-20240630xex99d1.htm - SEC.gov - SEC.gov,file: sli-20240630xex99d1.htm - SEC.gov SEC.gov,file: sli-20240630xex99d1.htm - SEC.gov SEC.gov,United States,,,False,False,False,False,False,lithium,2026-06-13T12:50:49+00:00,,,https://news.google.com/rss/articles/CBMilAFBVV95cUxNT1FwemRkWDBjV2JwalM1djhjLWE3MGo4QTN3N1F1U25lcHZSMGNvYmMwMzZwdmFWVF9LVGtSSFJQajd5aDhKQXJtX0lyTXVrZTVlbENnTXlqSFJobWdiRmJsNTRNOEZGdnUtN01WZHFkalZnZmp0MF9DUHI3R29aUlE0ejVLUU1wWmdPRWlSRktpQkh2?oc=5
241b80f4404c,2023-09-18T07:00:00+00:00,Exchange Disclosure Backup: Standard Lithium,exchange_disclosure,https://news.google.com/rss/articles/CBMikwFBVV95cUxOMTlmTXQzX2FHbWFYbjdUNGEycUVnWGxEcWNxbHpVYld1anJCRldaZjVUSU1CcGVEN3l3bkZfa2RaSjl5MWxLeEl4SUhSYjQ4Z2lkRkR5MnRLS216M0p0MzdmZ1oyU0s2TndDTVd0eHg1eUFOOWMxYlhDSUg2anRPRnhkY0xReTc5VXpuaFNXMkFJRm8?oc=5,Standard Lithium,SLI,NYSE/TSXV,,other,Exhibit 99.2 - SEC.gov - SEC.gov,Exhibit 99.2 - SEC.gov SEC.gov,Exhibit 99.2 - SEC.gov SEC.gov,United States,,,False,False,False,False,False,lithium,2026-06-13T12:50:49+00:00,,,https://news.google.com/rss/articles/CBMikwFBVV95cUxOMTlmTXQzX2FHbWFYbjdUNGEycUVnWGxEcWNxbHpVYld1anJCRldaZjVUSU1CcGVEN3l3bkZfa2RaSjl5MWxLeEl4SUhSYjQ4Z2lkRkR5MnRLS216M0p0MzdmZ1oyU0s2TndDTVd0eHg1eUFOOWMxYlhDSUg2anRPRnhkY0xReTc5VXpuaFNXMkFJRm8?oc=5
416cb917a9d3,2023-02-27T08:00:00+00:00,Exchange Disclosure Backup: Standard Lithium,exchange_disclosure,https://news.google.com/rss/articles/CBMijAFBVV95cUxPcHl2a2pzZFZ0dmNBOGJENU9BakdfRERmbnRzcldLSVBlQWM3dERVQW14Y05XelkyQVhRcFpqWXZzWEd2NXYySjFkTm1UbkFpZkhrY2ozbWptRkMwWnUtQXRtTmJpOS1vVjFFYjl5bVVlQ2N6Umdpblh6S01vMGt4cHBmRklhdHZMX2loMQ?oc=5,Standard Lithium,SLI,NYSE/TSXV,,other,"TETRA Technologies, Inc. - SEC.gov","TETRA Technologies, Inc. SEC.gov","TETRA Technologies, Inc. SEC.gov",United States,,,False,False,False,False,False,lithium,2026-06-13T12:50:49+00:00,,,https://news.google.com/rss/articles/CBMijAFBVV95cUxPcHl2a2pzZFZ0dmNBOGJENU9BakdfRERmbnRzcldLSVBlQWM3dERVQW14Y05XelkyQVhRcFpqWXZzWEd2NXYySjFkTm1UbkFpZkhrY2ozbWptRkMwWnUtQXRtTmJpOS1vVjFFYjl5bVVlQ2N6Umdpblh6S01vMGt4cHBmRklhdHZMX2loMQ?oc=5
89c5a44bd28c,2024-06-20T07:00:00+00:00,Exchange Disclosure Backup: Standard Lithium,exchange_disclosure,https://news.google.com/rss/articles/CBMiaEFVX3lxTE5Kc19ZUEMwdVlscFQwV2d0ZzBpRzY1dVlqODhyazh6VmRXb1ZIVHJCdWFkVkZicW9RWE5SejdfSXFMRU0yX1dZSExsd05JWXVWd3NoQmpTd1VfRXJDbnBYeGFHVkI4UldB?oc=5,Standard Lithium,SLI,NYSE/TSXV,,other,Barbara J. Comly - SEC.gov,Barbara J. Comly SEC.gov,Barbara J. Comly SEC.gov,United States,,,False,False,False,False,False,lithium,2026-06-13T12:50:49+00:00,,,https://news.google.com/rss/articles/CBMiaEFVX3lxTE5Kc19ZUEMwdVlscFQwV2d0ZzBpRzY1dVlqODhyazh6VmRXb1ZIVHJCdWFkVkZicW9RWE5SejdfSXFMRU0yX1dZSExsd05JWXVWd3NoQmpTd1VfRXJDbnBYeGFHVkI4UldB?oc=5
0189deb26ab4,2024-06-26T07:00:00+00:00,Exchange Disclosure Backup: Standard Lithium,exchange_disclosure,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1idXFhd3pJRGY0ZVZhVUg5RlZ5LTQ2TWgxUXpJWlkwN09KZ255ZjZtOEljOXVPYkktS2d6dV9SaDlzTFRlMVEwTzdoMHIxMU5MeUF1YmQwMTZRWHp4YlUzMTJNakNuc3hX?oc=5,Standard Lithium,SLI,NYSE/TSXV,,other,"June 26, 2024 Via Federal Express Mrs. Jeanette Jackson Securities and Exchange Commission Division of Trading and Markets 100 F - SEC.gov","June 26, 2024 Via Federal Express Mrs. Jeanette Jackson Securities and Exchange Commission Division of Trading and Markets 100 F SEC.gov","June 26, 2024 Via Federal Express Mrs. Jeanette Jackson Securities and Exchange Commission Division of Trading and Markets 100 F SEC.gov",United States,,,False,False,False,False,False,lithium,2026-06-13T12:50:49+00:00,,,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1idXFhd3pJRGY0ZVZhVUg5RlZ5LTQ2TWgxUXpJWlkwN09KZ255ZjZtOEljOXVPYkktS2d6dV9SaDlzTFRlMVEwTzdoMHIxMU5MeUF1YmQwMTZRWHp4YlUzMTJNakNuc3hX?oc=5
b17c260acd5a,2025-08-20T13:31:31+00:00,Exchange Disclosure Backup: Standard Lithium,exchange_disclosure,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPOGV1cXowLVNRdENndFk1RnM4UlpDVjlRUjlNZlNaVVljb3ZyMmlnM3pucFk1VmlfeS1TYnN3dWZ6OVBrdWFZV3BwdDRWY1Rhb1pZdW91TDN6bVU2SGdSX0VmZzhSd2J0N0Q5TTFZeDhMV3BCUmQ0MHZ1bzY5ZFdsd3o1ZFNKaWo2?oc=5,Standard Lithium,SLI,NYSE/TSXV,,other,Energy Fuels Inc.: Form DEF 14A - Filed by newsfilecorp.com - SEC.gov,Energy Fuels Inc.: Form DEF 14A - Filed by newsfilecorp.com SEC.gov,Energy Fuels Inc.: Form DEF 14A - Filed by newsfilecorp.com SEC.gov,United States,,,False,False,False,False,False,lithium,2026-06-13T12:50:49+00:00,,,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPOGV1cXowLVNRdENndFk1RnM4UlpDVjlRUjlNZlNaVVljb3ZyMmlnM3pucFk1VmlfeS1TYnN3dWZ6OVBrdWFZV3BwdDRWY1Rhb1pZdW91TDN6bVU2SGdSX0VmZzhSd2J0N0Q5TTFZeDhMV3BCUmQ0MHZ1bzY5ZFdsd3o1ZFNKaWo2?oc=5
57f0079e0f59,2022-06-28T07:00:00+00:00,Exchange Disclosure Backup: Standard Lithium,exchange_disclosure,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBFRElTQmZFUDRhX24wUmhjSFBMWmhhckFPMmhyd21uX25BOGs2ZWxTNmRFUlFkM0sxbUdrXzBsenpkZFBuX3Q4LVhueXdHTEpOZXZIQ2U0WE5yQ0JOTjFkRWZOUGt1WUU5?oc=5,Standard Lithium,SLI,NYSE/TSXV,,other,"June 28, 2022 Via Federal Express Mrs. Jeanette Jackson Securities and Exchange Commission Division of Trading and Markets 100 F - SEC.gov","June 28, 2022 Via Federal Express Mrs. Jeanette Jackson Securities and Exchange Commission Division of Trading and Markets 100 F SEC.gov","June 28, 2022 Via Federal Express Mrs. Jeanette Jackson Securities and Exchange Commission Division of Trading and Markets 100 F SEC.gov",United States,,,False,False,False,False,False,lithium,2026-06-13T12:50:49+00:00,,,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBFRElTQmZFUDRhX24wUmhjSFBMWmhhckFPMmhyd21uX25BOGs2ZWxTNmRFUlFkM0sxbUdrXzBsenpkZFBuX3Q4LVhueXdHTEpOZXZIQ2U0WE5yQ0JOTjFkRWZOUGt1WUU5?oc=5
6607f06d95c0,2023-06-27T07:00:00+00:00,Exchange Disclosure Backup: Standard Lithium,exchange_disclosure,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9XX3R2M3RQb25sZXdTRExpbTlQMFNZZE1yQjJUZ1B5dmNQakRxM3JOQUw4Nmh5UHFjVDhCSXNLTGxDdHdBWVdoZEhtX1E4bjN1aldCd212M2gzeGZvdmZBSFNPMkVxcE8t?oc=5,Standard Lithium,SLI,NYSE/TSXV,,other,Form 1 - SEC.gov,Form 1 SEC.gov,Form 1 SEC.gov,United States,,,False,False,False,False,False,lithium,2026-06-13T12:50:49+00:00,,,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9XX3R2M3RQb25sZXdTRExpbTlQMFNZZE1yQjJUZ1B5dmNQakRxM3JOQUw4Nmh5UHFjVDhCSXNLTGxDdHdBWVdoZEhtX1E4bjN1aldCd212M2gzeGZvdmZBSFNPMkVxcE8t?oc=5
