event_id,event_source_category,published_at,source,source_url,title,title_cn,summary,summary_cn,country,company,project,resource_type,event_type,event_nature,impact_direction,event_priority_score,priority_level,catl_relevance_score,supply_impact_lce,price_impact_direction,confidence_level,is_top_event,project_name,name,url
a483ca30c702,disclosure,2026-03-30T07:00:00+00:00,Google News Backup: Sigma Lithium,https://news.google.com/rss/articles/CBMivwFBVV95cUxQdU4wdTdENFlyTGpyRVlIQVVxZU5UX0p0RmF5ckowMzJLNVRNdElYdTBJZUJCSUsyWU1BaDNIX2l5ZWFiTmpjaVg1ZGtsaGVWY1BvTWFEVmVqLWtKNnlwSVFRanVsZDM3YkFNR3J0dzJSRHNPdmNSdFRaSFlYVUs0ckxQeXlCY2wwOHhFQ2Q0bnZPY1A2WkhOVDRDdUJzd1RSWmpYWjMxTVh0ZVJnT3E4dkVFeEljYTlYa2NtY2FhZw?oc=5,Two lithium supply deals bring Sigma Lithium $146M as output restarts - Stock Titan,Sigma Lithium重启复产,Two lithium supply deals bring Sigma Lithium $146M as output restarts Stock Titan,Brazil / Sigma Lithium：供给收缩，需关注对供应安全、采购成本和资源配置节奏的影响。,Brazil,Sigma Lithium,,lithium,供给收缩,供应扰动,负面,150,P1,70,0,上行,中,False,,,https://news.google.com/rss/articles/CBMivwFBVV95cUxQdU4wdTdENFlyTGpyRVlIQVVxZU5UX0p0RmF5ckowMzJLNVRNdElYdTBJZUJCSUsyWU1BaDNIX2l5ZWFiTmpjaVg1ZGtsaGVWY1BvTWFEVmVqLWtKNnlwSVFRanVsZDM3YkFNR3J0dzJSRHNPdmNSdFRaSFlYVUs0ckxQeXlCY2wwOHhFQ2Q0bnZPY1A2WkhOVDRDdUJzd1RSWmpYWjMxTVh0ZVJnT3E4dkVFeEljYTlYa2NtY2FhZw?oc=5
c5c0bf72279d,news,2026-05-19T07:00:00+00:00,Google News RSS: lithium mine shutdown,https://news.google.com/rss/articles/CBMiigFBVV95cUxPRTI0Smc5TVZNWEZ3U2pxbWdObm9UZ0hDMGk5UEtHZy1PVlUtQ3FVTVJBZTZpWF9WeGhZZWJKU1hQaTFEMUZWbUxuSDJ4TTNwMG1XMEVyc3lvdzEyZVAwUXRIOHJqT1FMSVZKMzdDQ0l3WU5BamtiZnYwQjI3ZGtBVTNrTURwbUk0dlE?oc=5,MinRes prepares for Bald Hill lithium restart - Australian Mining,Mineral Resources重启复产,MinRes prepares for Bald Hill lithium restart Australian Mining,Australia / Mineral Resources：供给收缩，需关注对供应安全、采购成本和资源配置节奏的影响。,Australia,Mineral Resources,,lithium,供给收缩,供应扰动,负面,147,P1,70,0,上行,中,False,,,https://news.google.com/rss/articles/CBMiigFBVV95cUxPRTI0Smc5TVZNWEZ3U2pxbWdObm9UZ0hDMGk5UEtHZy1PVlUtQ3FVTVJBZTZpWF9WeGhZZWJKU1hQaTFEMUZWbUxuSDJ4TTNwMG1XMEVyc3lvdzEyZVAwUXRIOHJqT1FMSVZKMzdDQ0l3WU5BamtiZnYwQjI3ZGtBVTNrTURwbUk0dlE?oc=5
a77166b3a2a2,disclosure,2026-06-13,Huayou Cobalt Investor Relations,https://www.huayou.com/,浙江华友钴业股份有限公司,浙江华友钴业股份有限公司,浙江华友钴业股份有限公司 走进华友 关于华友 企业文化 --> 事业纲领 视频 歌曲 联系我们 供应商门户 产业发展 非洲资源产业 印尼镍产业 新材料产业 新能源产业 循环产业 科技研发 科技理念 研发系统 荣誉资质 技术认证 投资者关系 公示公告 互动答疑 股市动态 联系方式 可持续发展 政策与标准 社会责任 供应链尽责管理 重要事件 可持续报告 申诉机制 新闻中心 企业新闻 行业动态 媒体报道 人力资源 用人理念 人才招聘 人才发展 人才激励 党建人大 党的建设 工会活动 团的建设 诚信合规 合规体系 行为准则 供应商行为准则 合规管理 合规动态 合规报告 合规举报 廉洁建设 廉洁文化 廉洁动态 廉洁举报 EN EN 走进华友 关于华友 企业文化 联系我们 供应商门户 产业发展 非洲资源产业 印尼镍产业 新材料产业 新能源产业 循环产业 科技研发 科技理念 研发系统 荣誉资质 技术认证 投资者关系 公示公告 互动答疑 股市动态 联系方式 可持续发展 政策与标准 社会责任 供应链尽责管理 重要事件 可持续报告 申诉机制 新闻中心 企业新闻 行业动态 媒体报道 人力资源 用人理念 人才招聘 人才发展 人才激励 党建人大 党的建设 工会活动 团的建设 诚信合规 合规体系 行为准则 供应商行为准则 合规管理 合规动态 合规报告 合规举报 廉洁建设 廉洁文化 廉洁动态 廉洁举报 加入我们,浙江华友钴业股份有限公司 走进华友 关于华友 企业文化 --> 事业纲领 视频 歌曲 联系我们 供应商门户 产业发展 非洲资源产业 印尼镍产业 新材料产业 新能源产业 循环产业 科技研发 科技理念 研发系统 荣誉资质 技术认证 投资者关系 公示公告 互动答疑 股市动态 联系方式 可持续发展 政策与标准 社会责任 供应链尽责管理 重要事件 可持续报告 申诉机制 新闻中心 企业新闻 行业动态 媒体报道 人力资源 用人理念 人才招聘 人才发展 人才激励 党建人大 党的建设 工会活动 团的建设 诚信合规 合规体系 行为准则 供应商行为准则 合规管理 合规动态 合规报告 合规举报 廉洁建设 廉洁文化 廉洁动态 廉洁举报 EN EN 走进华友 关于华友 企业文化 联系我们 供应商门户 产业发展 非洲资源产业 印尼镍产业 新材料产业 新能源产业 循环产业 科技研发 科技理念 研发系统 荣誉资质 技术认证 投资者关系 公示公告 互动答疑 股市动态 联系方式 可持续发展 政策与标准 社会责任 供应链尽责管理 重要事件 可持续报告 申诉机制 新闻中心 企业新闻 行业动态 媒体报道 人力资源 用人理念 人才招聘 人才发展 人才激励 党建人大 党的建设 工会活动 团的建设 诚信合规 合规体系 行为准则 供应商行为准则 合规管理 合规动态 合规报告 合规举报 廉洁建设 廉洁文化 廉洁动态 廉洁举报 加入我们,Zimbabwe,Huayou Cobalt,,lithium,其他,重大冲击,中性,145,P1,50,0,中性,高,False,,,https://www.huayou.com/
c4c9b0eb4f3f,news,2026-06-09T16:06:02+00:00,Google News RSS: lithium export ban,https://news.google.com/rss/articles/CBMitgFBVV95cUxOS1NZcTdOcU91NDhyR3p1Y09Td00xVkpPS1hkOEZLWDFiQzBOWWcwMGhoWURGMWJpeVNYUjJFV3dNcEIwN1FJakh3ZE9pNGdOUnFWRHc3dFJrTDNaVEFSRFM5bG1wWFVySTdpcWtrWXNFT245ME4zUlJDUjVLRWZ2Ul9IVDY5MUc0TTZ5MDhSUU5oSXJwc1FMRDVlcXNtMDVIN1VJLU5NWUxZVHJwRFJ2YS15NlBhQQ?oc=5,Zimbabwe Bets Big on Lithium: Raw Export Ban Sparks Local Processing Boom - ChemAnalyst,Zimbabwe锂资源面临出口限制或政策收紧,Zimbabwe Bets Big on Lithium: Raw Export Ban Sparks Local Processing Boom ChemAnalyst,Zimbabwe：政策收紧，需关注对供应安全、采购成本和资源配置节奏的影响。,Zimbabwe,,,lithium,政策收紧,政策变化,负面,142,P1,40,0,上行,高,False,,,https://news.google.com/rss/articles/CBMitgFBVV95cUxOS1NZcTdOcU91NDhyR3p1Y09Td00xVkpPS1hkOEZLWDFiQzBOWWcwMGhoWURGMWJpeVNYUjJFV3dNcEIwN1FJakh3ZE9pNGdOUnFWRHc3dFJrTDNaVEFSRFM5bG1wWFVySTdpcWtrWXNFT245ME4zUlJDUjVLRWZ2Ul9IVDY5MUc0TTZ5MDhSUU5oSXJwc1FMRDVlcXNtMDVIN1VJLU5NWUxZVHJwRFJ2YS15NlBhQQ?oc=5
ba783854d4e8,news,2026-02-25T08:00:00+00:00,Google News RSS: Pilbara lithium production,https://news.google.com/rss/articles/CBMi0gFBVV95cUxOTkVlU3B2YTVoZGFEUmJXdm5sWlJETnpXZmdYMjhfT1hlYVY4aTVGeTNYM3pyVTVCUXplWmFsOU1xbHFZdFUzdllRN2JscWFNNDRnbjc0ZFZ4T19lOHNINkdKSU5kdG9GekduRlphcDU1aS01Ukh4YnozYWpVV3RmT1BpbXhSQ0Z0VTF1NW1sc29XYVV4bUZtSFNZUmtoVndKcVVTLWpxdlNZOUlhQkNHMWVPdHA4akpLV0xucm01cVlKUHRHSzF5TS1iMlRodXVSd2c?oc=5,Zimbabwe lithium ban gives WA’s miners another boost - The West Australian,Pilbara Minerals面临出口限制或政策收紧,Zimbabwe lithium ban gives WA’s miners another boost The West Australian,Zimbabwe / Pilbara Minerals：政策收紧，需关注对供应安全、采购成本和资源配置节奏的影响。,Zimbabwe,Pilbara Minerals,,lithium,政策收紧,政策变化,负面,142,P1,70,0,上行,中,False,,,https://news.google.com/rss/articles/CBMi0gFBVV95cUxOTkVlU3B2YTVoZGFEUmJXdm5sWlJETnpXZmdYMjhfT1hlYVY4aTVGeTNYM3pyVTVCUXplWmFsOU1xbHFZdFUzdllRN2JscWFNNDRnbjc0ZFZ4T19lOHNINkdKSU5kdG9GekduRlphcDU1aS01Ukh4YnozYWpVV3RmT1BpbXhSQ0Z0VTF1NW1sc29XYVV4bUZtSFNZUmtoVndKcVVTLWpxdlNZOUlhQkNHMWVPdHA4akpLV0xucm01cVlKUHRHSzF5TS1iMlRodXVSd2c?oc=5
c53ddea60124,news,2026-05-11T07:00:00+00:00,Google News RSS: lithium mine shutdown,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQVXgyenRkNWN5Z3NtVUY3dkxyQ2RMMGhILTl5ajR3RU9sdG15Wk1pYkNiLVdfbzFObW1IcU5Ock1CeFJ0LUNRMVZqZmVWZ0xLdm9UNElXcWxoMWdQcGlnN2RUSzNaZFJBYUNGbmhaVlYtMlE2SlgzRjFPQU53eXQxX1VtNWNJNjhR?oc=5,Brazilian Inspectors Fine Sigma Lithium for Using Banned Waste Pile - Discovery Alert,Sigma Lithium面临出口限制或政策收紧,Brazilian Inspectors Fine Sigma Lithium for Using Banned Waste Pile Discovery Alert,Brazil / Sigma Lithium：政策收紧，需关注对供应安全、采购成本和资源配置节奏的影响。,Brazil,Sigma Lithium,,lithium,政策收紧,政策变化,负面,142,P1,70,0,上行,中,False,,,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQVXgyenRkNWN5Z3NtVUY3dkxyQ2RMMGhILTl5ajR3RU9sdG15Wk1pYkNiLVdfbzFObW1IcU5Ock1CeFJ0LUNRMVZqZmVWZ0xLdm9UNElXcWxoMWdQcGlnN2RUSzNaZFJBYUNGbmhaVlYtMlE2SlgzRjFPQU53eXQxX1VtNWNJNjhR?oc=5
ebc323d6edd2,disclosure,2026-06-13,Chengxin Lithium Group Investor Relations,https://www.cxlithium.com/,盛新锂能集团股份有限公司_锂产品_锂矿,盛新锂能集团股份有限公司_锂产品_锂矿,"如果您有任何意见或建议请电邮dm-shenzhen@300.cn--> 盛新锂能集团股份有限公司_锂产品_锂矿 走进盛新 公司简介 企业荣誉 发展历程 发展战略 组织架构 控股股东 新闻资讯 盛新动态 盛新视界 业务板块 锂资源 锂产品 盛新产品 产品展示 客户资源 可持续发展 环境与治理 可持续发展案例 负责任供应链 ESG报告 ESG声明 人才中心 人才理念 人才招聘 投资者关系 业绩报告 公司治理 投资者交流 ESG报告 联系我们 中文 English 1 盛新动态 更多新闻 践行全球标准：盛新锂能海外子公司印尼盛拓通过负责任矿产保证流程（RMAP）合规认证 2025-09-01 金秋助学暖人心，情系职工助梦行——盛新锂能开展2025年度金秋助学活动 金秋飒爽，硕果盈枝。2025年高考录取工作奏响圆满终章，盛新锂能诸多职工子女们在高考的答卷上挥洒出精彩篇章，顺利奔赴理想大学开启人生崭新征程。为嘉奖学子们的优异表现，落实企业对员工家庭的深切关怀，盛新锂能启动了2025年度“金秋助学”活动。 2025-08-02 爱心汇聚 圆梦同行——印尼盛拓携手IMIP园区助力关爱孤儿公益行动 2025年7月28日，盛新锂能海外子公司印尼盛拓锂能有限公司，参与了在蹦古孤儿院（Desa Lambelu,Kecamatan Bumi Raya,Kab. Morowali–Sulawesi Teng","如果您有任何意见或建议请电邮dm-shenzhen@300.cn--> 盛新锂能集团股份有限公司_锂产品_锂矿 走进盛新 公司简介 企业荣誉 发展历程 发展战略 组织架构 控股股东 新闻资讯 盛新动态 盛新视界 业务板块 锂资源 锂产品 盛新产品 产品展示 客户资源 可持续发展 环境与治理 可持续发展案例 负责任供应链 ESG报告 ESG声明 人才中心 人才理念 人才招聘 投资者关系 业绩报告 公司治理 投资者交流 ESG报告 联系我们 中文 English 1 盛新动态 更多新闻 践行全球标准：盛新锂能海外子公司印尼盛拓通过负责任矿产保证流程（RMAP）合规认证 2025-09-01 金秋助学暖人心，情系职工助梦行——盛新锂能开展2025年度金秋助学活动 金秋飒爽，硕果盈枝。2025年高考录取工作奏响圆满终章，盛新锂能诸多职工子女们在高考的答卷上挥洒出精彩篇章，顺利奔赴理想大学开启人生崭新征程。为嘉奖学子们的优异表现，落实企业对员工家庭的深切关怀，盛新锂能启动了2025年度“金秋助学”活动。 2025-08-02 爱心汇聚 圆梦同行——印尼盛拓携手IMIP园区助力关爱孤儿公益行动 2025年7月28日，盛新锂能海外子公司印尼盛拓锂能有限公司，参与了在蹦古孤儿院（Desa Lambelu,Kecamatan Bumi Raya,Kab. Morowali–Sulawesi Teng",China,Chengxin Lithium Group,,lithium,其他,重大冲击,中性,140,P1,70,0,中性,高,False,,,https://www.cxlithium.com/
af1ce5a81bd3,disclosure,2024-12-12T08:00:00+00:00,Google News Backup: SQM,https://news.google.com/rss/articles/CBMikgFBVV95cUxNU21tSUo0Rk5UUUxreG95a0x2VUxoNzBaUG9pbGl5QnlSdEptY0x6MWVZanFRbDAta1NWczlOSnJuX2JsdVlmMDREN2tGazBqa3BHeGhlbjBpbjNBOUdzeHBybWRRbU1HSGpYYkFOdmg1YWRTdTJsbHBHZW95OFd2RzJ3VEJEb0JScm00NlZlQko4QQ?oc=5,Rio Tinto to invest $2.5 billion to expand Rincon lithium project - Mining.com,SQM Rincon项目：其他,Rio Tinto to invest $2.5 billion to expand Rincon lithium project Mining.com,Chile / SQM / Rincon：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,Chile,SQM,Rincon,lithium,其他,重大冲击,中性,140,P1,70,0,中性,中,False,Rincon,Rincon,https://news.google.com/rss/articles/CBMikgFBVV95cUxNU21tSUo0Rk5UUUxreG95a0x2VUxoNzBaUG9pbGl5QnlSdEptY0x6MWVZanFRbDAta1NWczlOSnJuX2JsdVlmMDREN2tGazBqa3BHeGhlbjBpbjNBOUdzeHBybWRRbU1HSGpYYkFOdmg1YWRTdTJsbHBHZW95OFd2RzJ3VEJEb0JScm00NlZlQko4QQ?oc=5
2d33127e6b54,disclosure,2026-06-13,Yongxing Materials Investor Relations,https://www.yongxingbxg.com/,永兴特种材料科技股份有限公司,永兴特种材料科技股份有限公司,永兴特种材料科技股份有限公司 永兴首页 关于永兴 企业介绍 企业文化 董事长寄语 发展历程 荣誉证书 产业布局 特钢新材料 锂电新能源 锂电池 永兴投资 新闻动态 公司新闻 行业新闻 可持续发展 可持续发展报告 员工关怀 人才战略 健康 安全 环境 高质量发展 研发平台与人才队伍建设 产学研合作 科研成果 投资者关系 实时行情 公司治理 公司公告 互动平台 投资者联系 联系我们 联系方式 子公司 人才招聘 中 | EN EN --> EN 首页 关于永兴 产业布局 新闻动态 可持续发展 高质量发展 投资者关系 联系我们 高品质不锈钢棒线材、特种合金材料、锂电材料领先企业 了解更多 国之器，源于材 国家高新技术企业、全国民营企业500强、浙江省制造业百强企业 了解更多 走进永兴 专注“锂电新能源+特钢新材料” 永兴特种材料科技股份有限公司（简称永兴材料，股票代码002756）成立于2000年7月，是国家高新技术企业、全国民营企业500强、浙江省制造业百强企业，湖州市“金象”企业。 了解更多 500 全国民营企业500强 100 浙江省制造业100强 86 86项专利证书 产业布局 致力于为全球用户提供优质特种材料 特钢新材料 专注特钢新材料的研发与创新，致力于高品质不锈钢和合金材料的核心技术突破，为客户提供全面的材料解决方案。与产业链伙伴紧密协作，共建高效稳定的供应链，为全球高端装备,永兴特种材料科技股份有限公司 永兴首页 关于永兴 企业介绍 企业文化 董事长寄语 发展历程 荣誉证书 产业布局 特钢新材料 锂电新能源 锂电池 永兴投资 新闻动态 公司新闻 行业新闻 可持续发展 可持续发展报告 员工关怀 人才战略 健康 安全 环境 高质量发展 研发平台与人才队伍建设 产学研合作 科研成果 投资者关系 实时行情 公司治理 公司公告 互动平台 投资者联系 联系我们 联系方式 子公司 人才招聘 中 | EN EN --> EN 首页 关于永兴 产业布局 新闻动态 可持续发展 高质量发展 投资者关系 联系我们 高品质不锈钢棒线材、特种合金材料、锂电材料领先企业 了解更多 国之器，源于材 国家高新技术企业、全国民营企业500强、浙江省制造业百强企业 了解更多 走进永兴 专注“锂电新能源+特钢新材料” 永兴特种材料科技股份有限公司（简称永兴材料，股票代码002756）成立于2000年7月，是国家高新技术企业、全国民营企业500强、浙江省制造业百强企业，湖州市“金象”企业。 了解更多 500 全国民营企业500强 100 浙江省制造业100强 86 86项专利证书 产业布局 致力于为全球用户提供优质特种材料 特钢新材料 专注特钢新材料的研发与创新，致力于高品质不锈钢和合金材料的核心技术突破，为客户提供全面的材料解决方案。与产业链伙伴紧密协作，共建高效稳定的供应链，为全球高端装备,Brazil,Yongxing Materials,,lithium carbonate,其他,重大冲击,中性,140,P1,70,0,中性,高,False,,,https://www.yongxingbxg.com/
0c7a70688044,disclosure,2026-06-13,Tibet Summit Resources Investor Relations,https://www.xizangzhufeng.com/,西藏珠峰资源股份有限公司,西藏珠峰资源股份有限公司,西藏珠峰资源股份有限公司 关于我们 公司简介 发展历程 发展战略 董事长专栏 公司高层 资质荣誉 产业布局 基本金属 能源金属 可持续发展 理念行动 社会责任 中文工坊 ESG报告 新闻资讯 新闻资讯 投资者关系 最新公告 定期报告 临时公告 职业发展 人在西藏珠峰 员工故事 招贤纳士 廉政建设 廉政建设 联系我们 联系方式 Home 关于我们 公司简介 发展历程 发展战略 董事长专栏 公司高层 资质荣誉 产业布局 基本金属 能源金属 可持续发展 理念行动 社会责任 中文工坊 ESG报告 新闻资讯 新闻资讯 投资者关系 最新公告 定期报告 临时公告 职业发展 人在西藏珠峰 员工故事 招贤纳士 廉政建设 廉政建设 联系我们 联系方式 致力于成为全球重要的 “基本金属+能源金属”供应商 关于我们 专注于全球基本金属和能源金属 上游原料重要供应商的定位 走进珠峰 69 亿 + 资产规模 24 亿 + 营业收入 3000 + 员工人数 500 + 全球合作伙伴 产业布局 西藏珠峰资源股份有限公司是一家在上海证券交易所上市(股票简称“西藏珠峰”，股票代码“600338”)，在境外重要矿产资源富集区域进行投资开发的大型矿业公司公司以基本金属矿山采选冶为主业，并通过控股公司正在推进实施盐湖基础锂盐(能源金属)产品的项目开发。 了解详情 基本金属 能源金属 上海总部 上海总部 西藏珠峰资源股份有限,西藏珠峰资源股份有限公司 关于我们 公司简介 发展历程 发展战略 董事长专栏 公司高层 资质荣誉 产业布局 基本金属 能源金属 可持续发展 理念行动 社会责任 中文工坊 ESG报告 新闻资讯 新闻资讯 投资者关系 最新公告 定期报告 临时公告 职业发展 人在西藏珠峰 员工故事 招贤纳士 廉政建设 廉政建设 联系我们 联系方式 Home 关于我们 公司简介 发展历程 发展战略 董事长专栏 公司高层 资质荣誉 产业布局 基本金属 能源金属 可持续发展 理念行动 社会责任 中文工坊 ESG报告 新闻资讯 新闻资讯 投资者关系 最新公告 定期报告 临时公告 职业发展 人在西藏珠峰 员工故事 招贤纳士 廉政建设 廉政建设 联系我们 联系方式 致力于成为全球重要的 “基本金属+能源金属”供应商 关于我们 专注于全球基本金属和能源金属 上游原料重要供应商的定位 走进珠峰 69 亿 + 资产规模 24 亿 + 营业收入 3000 + 员工人数 500 + 全球合作伙伴 产业布局 西藏珠峰资源股份有限公司是一家在上海证券交易所上市(股票简称“西藏珠峰”，股票代码“600338”)，在境外重要矿产资源富集区域进行投资开发的大型矿业公司公司以基本金属矿山采选冶为主业，并通过控股公司正在推进实施盐湖基础锂盐(能源金属)产品的项目开发。 了解详情 基本金属 能源金属 上海总部 上海总部 西藏珠峰资源股份有限,Argentina,Tibet Summit Resources,,brine,其他,重大冲击,中性,140,P1,70,0,中性,高,False,,,https://www.xizangzhufeng.com/
adec9aa9c451,disclosure,2026-06-09T00:00:00+00:00,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1848309/000129281426003377/sgml20260609_6k.htm,Sigma Lithium SEC filing 6-K,Sigma Lithium：其他,Sigma Lithium filed 6-K on 2026-06-09.,Brazil / Sigma Lithium：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,Brazil,Sigma Lithium,,lithium,其他,重大冲击,中性,140,P1,70,0,中性,高,False,,,https://www.sec.gov/Archives/edgar/data/1848309/000129281426003377/sgml20260609_6k.htm
4d4788773ce4,disclosure,2025-07-29T07:00:00+00:00,Google News Backup: Core Lithium,https://news.google.com/rss/articles/CBMipAFBVV95cUxNb2t2YXVFcXkycUt4VmpMWGZZUHlWaXh0OGRBSVZxVWxDN05LclNVekFNVDVCeWEyUEE0dU5TUUZocHVHZzEzN3REM3BpbS1oOW9vMGFlcnZUWDhlaEk4U2Y3VU9RdzdPX01ZMmF3Z0VNTTk0OG9SaVFOQ25CbWNUWkJZUzBDV0hMeHJMRGhtN1lKMzJMem4xaEFpcFJ2aHRLX0thbw?oc=5,Finniss Lithium Operations - Australia's Northern Territory,Core Lithium Finniss项目：其他,Finniss Lithium Operations Australia's Northern Territory,Australia / Core Lithium / Finniss：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,Australia,Core Lithium,Finniss,lithium,其他,重大冲击,中性,140,P1,70,0,中性,中,False,Finniss,Finniss,https://news.google.com/rss/articles/CBMipAFBVV95cUxNb2t2YXVFcXkycUt4VmpMWGZZUHlWaXh0OGRBSVZxVWxDN05LclNVekFNVDVCeWEyUEE0dU5TUUZocHVHZzEzN3REM3BpbS1oOW9vMGFlcnZUWDhlaEk4U2Y3VU9RdzdPX01ZMmF3Z0VNTTk0OG9SaVFOQ25CbWNUWkJZUzBDV0hMeHJMRGhtN1lKMzJMem4xaEFpcFJ2aHRLX0thbw?oc=5
7843faf80f59,news,2025-08-28T07:00:00+00:00,Google News RSS: Ganfeng lithium project,https://news.google.com/rss/articles/CBMipgFBVV95cUxNM1ZnTG5qNWxFOVB2UUJIRExlRkJNX1R1N0J1MnpEam1LVEhHRkItQnJPZFEzOFM4MnA0SmduTkdNcmRMZkppaGRvOUtaRWs1WEt5ejRTSkVwZGtrcXlHNk13NUdnZkJJMjExSnFaczdEUGxaVlkzMkpjbUljNUtEV3NqczhvZjJUUV91aENMTERYZGFtdTFVN3V3ZU5GMWw1N2gyRldR?oc=5,"Litigation with China's Ganfeng halts lithium mining in Sonora, Mexico - BNamericas",Ganfeng Lithium出现停产、暂停或减产信号,"Litigation with China's Ganfeng halts lithium mining in Sonora, Mexico BNamericas",China / Ganfeng Lithium：供给收缩，需关注对供应安全、采购成本和资源配置节奏的影响。,China,Ganfeng Lithium,,lithium,供给收缩,供应扰动,负面,137,P1,70,0,上行,中,False,,,https://news.google.com/rss/articles/CBMipgFBVV95cUxNM1ZnTG5qNWxFOVB2UUJIRExlRkJNX1R1N0J1MnpEam1LVEhHRkItQnJPZFEzOFM4MnA0SmduTkdNcmRMZkppaGRvOUtaRWs1WEt5ejRTSkVwZGtrcXlHNk13NUdnZkJJMjExSnFaczdEUGxaVlkzMkpjbUljNUtEV3NqczhvZjJUUV91aENMTERYZGFtdTFVN3V3ZU5GMWw1N2gyRldR?oc=5
6ada615d701e,news,2025-02-20T08:00:00+00:00,Google News RSS: Pilbara lithium production,https://news.google.com/rss/articles/CBMimwFBVV95cUxOTTJxcFhsNWhXTFBsZkVHNnBHYThWVVlDZ0lTMW92ZVMtd05SdDhSSEdNTHRVMEsyMFRaYjdtWkxoZlZ5cXpsUENLUFRVRmRRR0NRUEVWdlIyOWJ2ZXl0azk2SWFfNVBPWXFZV3pCbElvVDgtTkFwOXA5ckJ3MXQ5a1Z0NV9zVWF5cmVrbnN2NW5rZGFVZDFzNmFuYw?oc=5,Pilbara Minerals sees lithium demand rallying on China mine restart - Mining.com,Pilbara Minerals重启复产,Pilbara Minerals sees lithium demand rallying on China mine restart Mining.com,China / Pilbara Minerals：供给收缩，需关注对供应安全、采购成本和资源配置节奏的影响。,China,Pilbara Minerals,,lithium,供给收缩,供应扰动,负面,137,P1,70,0,上行,中,False,,,https://news.google.com/rss/articles/CBMimwFBVV95cUxOTTJxcFhsNWhXTFBsZkVHNnBHYThWVVlDZ0lTMW92ZVMtd05SdDhSSEdNTHRVMEsyMFRaYjdtWkxoZlZ5cXpsUENLUFRVRmRRR0NRUEVWdlIyOWJ2ZXl0azk2SWFfNVBPWXFZV3pCbElvVDgtTkFwOXA5ckJ3MXQ5a1Z0NV9zVWF5cmVrbnN2NW5rZGFVZDFzNmFuYw?oc=5
062db3c2e745,news,2021-04-28T07:00:00+00:00,Google News RSS: Tianqi lithium project,https://news.google.com/rss/articles/CBMiswFBVV95cUxNaGprbV82aWZVQjFhSkhhNXFHMXJIZ000TEtsd2NNcWRMbmRncE1ZT0R6dkdDdGp3elpiMWdUMEZPblF2b0lqdGh5bG85MU1PLWtfejNzMjhZdTRULVJUbEc0MkFGUEMweGwtNUlNYnltX0dBNnNRSlhCWTNnMW1ERmxUbUcxUEtOdXByNGFhNDdDZHdLS0d1TGt1N3JCb0xIUDNMSEFXcVA3dkFmY1JoOW53QQ?oc=5,Chinese owner restarts work on Australia-first lithium plant - AFR,Tianqi Lithium重启复产,Chinese owner restarts work on Australia-first lithium plant AFR,Australia / Tianqi Lithium：供给收缩，需关注对供应安全、采购成本和资源配置节奏的影响。,Australia,Tianqi Lithium,,lithium,供给收缩,供应扰动,负面,137,P1,70,0,上行,中,False,,,https://news.google.com/rss/articles/CBMiswFBVV95cUxNaGprbV82aWZVQjFhSkhhNXFHMXJIZ000TEtsd2NNcWRMbmRncE1ZT0R6dkdDdGp3elpiMWdUMEZPblF2b0lqdGh5bG85MU1PLWtfejNzMjhZdTRULVJUbEc0MkFGUEMweGwtNUlNYnltX0dBNnNRSlhCWTNnMW1ERmxUbUcxUEtOdXByNGFhNDdDZHdLS0d1TGt1N3JCb0xIUDNMSEFXcVA3dkFmY1JoOW53QQ?oc=5
61d8e6f1a4c6,news,2026-05-20T07:00:00+00:00,Google News RSS: spodumene mine delay,https://news.google.com/rss/articles/CBMiigFBVV95cUxPZGdmUGY2WVZ1a1lCZjhTUzMtR0JNWW94SHhTY0REVTZpOXpKSW5sNjd5S0lFZlJWX3d0aUVFeVRxUG5SbC03NU1VZnZRaDdpQ0xyenM3X1ZEcVU4eDZ2c0RTUTFqTXgyRjRsUXlOTGY4UHhmTG1XMFFQT2JJZGZ6S0hBdzA1WEFrUFE?oc=5,Core Lithium Restarts Finniss Mine After Two-Year Hiatus - Discovery Alert,Finniss项目重启复产,Core Lithium Restarts Finniss Mine After Two-Year Hiatus Discovery Alert,Finniss：供给收缩，需关注对供应安全、采购成本和资源配置节奏的影响。,,,Finniss,spodumene,供给收缩,供应扰动,负面,137,P1,50,0,上行,中,False,Finniss,Finniss,https://news.google.com/rss/articles/CBMiigFBVV95cUxPZGdmUGY2WVZ1a1lCZjhTUzMtR0JNWW94SHhTY0REVTZpOXpKSW5sNjd5S0lFZlJWX3d0aUVFeVRxUG5SbC03NU1VZnZRaDdpQ0xyenM3X1ZEcVU4eDZ2c0RTUTFqTXgyRjRsUXlOTGY4UHhmTG1XMFFQT2JJZGZ6S0hBdzA1WEFrUFE?oc=5
